experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate
1,EvolutionaryStrategy,49,0.0015204772353172302,2.223920724070565,0.5494505494505495,0.6763152363990377,0.0,0.9981549382209778,17,0,1,0,10 > 00 > 29 > 00 > 11 > 00 > 04 > 00 > 00 > 00 > 15 > 26 > 29 > 00 > 28 > 32 > 00 > 00 > 00 > 00 > 00 > 30,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,2,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,48,0.0006239735521376133,2.2239739540133012,0.5457875457875458,0.679433814231615,0.0,0.9987525939941406,19,0,1,0,15 > 00 > 00 > 01 > 00 > 00 > 27 > 00 > 05 > 00 > 00 > 00 > 00 > 12 > 21 > 00 > 00 > 00 > 06 > 15,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,3,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,47,0.0006406206521205604,2.224005894117935,0.5393772893772893,0.685887156815078,0.0,0.9987414479255676,18,0,1,0,13 > 00 > 16 > 00 > 22 > 14 > 26 > 00 > 00 > 00 > 00 > 00 > 00 > 26 > 00 > 00 > 00 > 00 > 23 > 00 > 00 > 33 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,4,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,46,0.0006567927193827927,2.2250849894363425,0.5412087912087912,0.6851455387426878,0.0,0.9987306594848633,18,0,1,0,01 > 00 > 00 > 10 > 00 > 06 > 00 > 00 > 00 > 00 > 23 > 34 > 00 > 00 > 00 > 00 > 31 > 00 > 00 > 14 > 00 > 16 > 33,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,5,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,45,0.0017042778199538589,2.2251157387955476,0.5393772893772893,0.6877060583469388,0.0,0.9980323910713196,20,0,1,0,14 > 00 > 02 > 00 > 00 > 04 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 22 > 27 > 00 > 00 > 05 > 00 > 00 > 00 > 30,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,6,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,44,0.004625395406037569,2.2260332001401224,0.5439560439560439,0.6859921680668607,0.0,0.996084988117218,20,0,1,0,34 > 00 > 00 > 00 > 33 > 27 > 09 > 00 > 00 > 00 > 00 > 21 > 00 > 34 > 00 > 00 > 00 > 06,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,7,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,43,0.0006250931182876229,2.2261569531940126,0.5393772893772893,0.6880278446829649,0.0,0.9987518191337585,19,0,1,0,04 > 24 > 00 > 06 > 00 > 00 > 33 > 01 > 00 > 02 > 20 > 00 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,8,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,42,0.005932542961090803,2.226818451060458,0.5531135531135531,0.6784913893409479,0.0,0.995213508605957,21,0,1,0,10 > 00 > 00 > 00 > 00 > 00 > 23 > 00 > 00 > 00 > 00 > 00 > 11 > 29 > 00 > 00 > 00 > 00 > 00 > 19 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,9,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,41,0.0005403088871389627,2.227011934645176,0.5412087912087912,0.6869947594947343,0.0,0.9988083839416504,16,0,1,0,34 > 00 > 03 > 00 > 30 > 00 > 08 > 00 > 00 > 00 > 00 > 34 > 34 > 00 > 08 > 00 > 13 > 11 > 34 > 00 > 00 > 00 > 00 > 00 > 00 > 14,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,10,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,40,0.0005703222122974694,2.227457440459294,0.5384615384615384,0.6902075452167498,0.0,0.9987883567810059,20,0,1,0,26 > 00 > 00 > 00 > 26 > 03 > 00 > 00 > 34 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 00 > 14 > 17,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,11,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,39,0.000640565122012049,2.230079168873162,0.5457875457875458,0.6855501751600486,0.0,0.9987414479255676,22,0,1,0,27 > 06 > 00 > 00 > 34 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 19,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,12,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,38,0.0007633882923983037,2.230807655565065,0.5412087912087912,0.6909392536079829,0.0,0.998659610748291,19,0,1,0,05 > 06 > 18 > 00 > 00 > 16 > 09 > 00 > 00 > 17 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 00 > 04,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,13,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,37,0.000627144705504179,2.2327511116256487,0.5485347985347986,0.6854658648639214,0.0,0.9987504482269287,23,0,1,0,14 > 00 > 00 > 15 > 00 > 00 > 00 > 26 > 00 > 00 > 00 > 02,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,14,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,36,0.001686734613031149,2.2335661268472076,0.5457875457875458,0.689734567082611,0.0,0.9980440139770508,19,0,1,0,22 > 00 > 02 > 00 > 00 > 00 > 04 > 00 > 00 > 00 > 08 > 00 > 34 > 00 > 00 > 00 > 00 > 00 > 04 > 00 > 00 > 00 > 09 > 00 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,15,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,35,0.0008186018676497042,2.234948968298728,0.5448717948717949,0.6914543387444685,0.0,0.9986228346824646,18,0,1,0,07 > 00 > 00 > 08 > 23 > 00 > 00 > 00 > 00 > 00 > 05 > 00 > 00 > 00 > 13 > 00 > 16 > 00 > 00 > 26 > 00 > 00 > 32 > 00 > 14,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,16,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,34,0.0007577899959869683,2.2352883611596823,0.554945054945055,0.6816799403737157,0.0,0.9986633658409119,22,0,1,0,04 > 00 > 13 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 03 > 00 > 18 > 00 > 00 > 00 > 00 > 00 > 15,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,17,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,33,0.0006441198056563735,2.23604890509275,0.5457875457875458,0.6915222955654274,0.0,0.9987390637397766,18,0,1,0,21 > 00 > 00 > 00 > 00 > 00 > 00 > 05 > 08 > 00 > 00 > 34 > 11 > 00 > 15 > 00 > 00 > 00 > 25 > 00 > 00 > 06 > 15,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,18,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,32,0.000661780999507755,2.236331982305403,0.5512820512820513,0.686322609398596,0.0,0.9987273216247559,21,0,1,0,33 > 00 > 00 > 03 > 00 > 00 > 30 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 07 > 00 > 22 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,19,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,31,0.005872332490980625,2.2365268796623026,0.554945054945055,0.6863280829760672,0.0,0.9952537417411804,21,0,1,0,30 > 00 > 29 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 03 > 00 > 00 > 08 > 00 > 00 > 06 > 00 > 13,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,20,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,30,0.0008229233208112419,2.2367173793529656,0.5503663003663003,0.68773110532715,0.0,0.9986199736595154,18,0,1,0,07 > 05 > 33 > 00 > 00 > 00 > 00 > 00 > 12 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 29 > 00 > 33 > 08 > 04 > 14,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,21,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,29,0.0006844230811111629,2.2369889496086746,0.5485347985347986,0.6897419094242483,0.0,0.9987122416496277,23,0,1,0,16 > 00 > 00 > 00 > 00 > 27 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 00 > 00 > 00 > 00 > 00 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,22,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,28,0.0006850851350463927,2.2370200558624993,0.5485347985347986,0.6897734329105863,0.0,0.9987118244171143,22,0,1,0,14 > 00 > 15 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 29 > 17 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,23,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,27,0.0005463811685331166,2.2373551901569946,0.5476190476190477,0.690931871316786,0.0,0.9988042712211609,18,0,1,0,14 > 00 > 00 > 00 > 07 > 08 > 00 > 00 > 10 > 00 > 04 > 00 > 12 > 00 > 00 > 00 > 00 > 26 > 27 > 00 > 14,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,24,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,26,0.0012998990714550018,2.237396510686109,0.5494505494505495,0.6896439783559207,0.0,0.9983019828796387,16,0,1,0,19 > 00 > 28 > 00 > 01 > 00 > 18 > 00 > 05 > 07 > 00 > 00 > 15 > 13 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 29 > 28 > 00 > 00 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,25,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
1,EvolutionaryStrategy,25,0.0007930301362648606,2.2385219475575484,0.5476190476190477,0.6922630183276303,0.0,0.9986398816108704,18,0,1,0,11 > 00 > 00 > 00 > 21 > 00 > 02 > 07 > 00 > 00 > 00 > 16 > 00 > 00 > 00 > 17 > 13 > 34 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 26 > 27 > 29 > 28 > 20 > 34,504.0148549079895,1111,ES_EGW_SBI_ES_OPC_SBM_HR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_HierarchicalRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,1,26,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,HierarchicalRecombiner,
