experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none
1,EvolutionaryStrategy,6,0.9983042478561401,2.1690494267405134,0.4926739926739927,0.677835688258873,0.0,0.9985397458076477,16,1,0,1,33 > 00 > 23 > 00 > 00 > 08 > 22 > 00 > 08 > 00 > 13 > 13 > 14 > 00 > 00 > 00 > 00 > 17 > 18 > 26,33 > 01 > 02 > 21 > 22 > 23 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,13,45,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,5,0.9983042478561401,2.1690494267405134,0.4926739926739927,0.677835688258873,0.0,0.9985397458076477,16,1,0,1,33 > 00 > 23 > 00 > 00 > 08 > 22 > 00 > 08 > 00 > 13 > 13 > 14 > 00 > 00 > 00 > 00 > 17 > 18 > 26,33 > 01 > 02 > 21 > 22 > 23 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,13,46,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,4,0.997806966304779,2.170426063740409,0.4981684981684982,0.6740492811938589,0.0,0.9982082843780518,16,1,0,1,33 > 00 > 00 > 02 > 00 > 00 > 00 > 00 > 12 > 01 > 02 > 00 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 05 > 14 > 14 > 00 > 17 > 00 > 00 > 27,33 > 01 > 02 > 21 > 22 > 23 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,13,47,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,3,0.9974507689476013,2.172388606781058,0.4981684981684982,0.6762492891392934,0.0,0.9979708194732666,13,1,0,1,13 > 00 > 33 > 02 > 00 > 03 > 00 > 33 > 33 > 00 > 00 > 00 > 04 > 00 > 00 > 00 > 11 > 01 > 00 > 06 > 14 > 13 > 12 > 00 > 00 > 00 > 26,33 > 01 > 02 > 21 > 22 > 23 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,13,48,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,2,0.9957531690597534,2.1834991234347,0.5073260073260073,0.6793340696304214,0.0,0.9968390464782715,12,1,0,1,33 > 23 > 00 > 33 > 12 > 08 > 00 > 00 > 31 > 12 > 13 > 04 > 00 > 14 > 13 > 14 > 13 > 14 > 26,33 > 01 > 02 > 21 > 22 > 23 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,13,49,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,1,0.9957531690597534,2.183641852980293,0.5073260073260073,0.6794767991760141,0.0,0.9968390464782715,12,1,0,1,33 > 23 > 00 > 33 > 12 > 08 > 00 > 00 > 31 > 12 > 13 > 04 > 00 > 14 > 13 > 14 > 13 > 14 > 26,33 > 01 > 02 > 21 > 22 > 23 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,13,50,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,50,0.9943649768829346,2.317748017784533,0.5915750915750916,0.7302608511667167,0.0,0.9959120750427246,10,1,0,1,33 > 00 > 01 > 03 > 16 > 00 > 34 > 21 > 00 > 00 > 16 > 27 > 04 > 00 > 34 > 06 > 11 > 12 > 06 > 00 > 16 > 00 > 12 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,1,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,49,0.9987528324127197,2.318834082795032,0.5815018315018314,0.7384949590988339,0.0,0.9988372921943665,13,1,0,1,02 > 11 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 06 > 00 > 33 > 00 > 30 > 06 > 18 > 00 > 25 > 12 > 06 > 00 > 13 > 16 > 26 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,2,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,48,0.998218834400177,2.32036173929733,0.5860805860805861,0.7357998795656209,0.0,0.998481273651123,12,1,0,1,19 > 01 > 02 > 00 > 00 > 00 > 00 > 10 > 05 > 00 > 05 > 06 > 33 > 00 > 00 > 00 > 00 > 00 > 32 > 00 > 24 > 00 > 18 > 34 > 29 > 26 > 01,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,3,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,47,0.9987078905105591,2.321078678991321,0.5924908424908426,0.7297805850470787,0.0,0.9988072514533997,13,1,0,1,01 > 00 > 01 > 00 > 00 > 03 > 00 > 08 > 00 > 10 > 11 > 01 > 00 > 00 > 17 > 13 > 00 > 00 > 00 > 06 > 26 > 28 > 08 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,4,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,46,0.9987300038337708,2.3212035914483433,0.5943223443223442,0.7280592137206954,0.0,0.998822033405304,12,1,0,1,33 > 18 > 01 > 02 > 02 > 00 > 34 > 21 > 00 > 00 > 03 > 00 > 00 > 06 > 00 > 06 > 11 > 25 > 00 > 00 > 16 > 26 > 00 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,5,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,45,0.995715320110321,2.32168269165774,0.5989010989010989,0.725969308763874,0.0,0.9968122839927673,12,1,0,1,01 > 00 > 00 > 03 > 00 > 01 > 00 > 02 > 03 > 00 > 00 > 01 > 10 > 00 > 00 > 10 > 11 > 00 > 06 > 00 > 25 > 17 > 00 > 00 > 20 > 28 > 10,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,6,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,44,0.9986748695373535,2.3218591289188173,0.5879120879120879,0.7351617240626069,0.0,0.9987853169441223,14,1,0,1,02 > 00 > 01 > 00 > 00 > 00 > 00 > 00 > 00 > 02 > 28 > 00 > 00 > 03 > 11 > 00 > 00 > 00 > 19 > 06 > 11 > 16 > 26 > 28 > 01,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,7,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,43,0.989942193031311,2.322101493538029,0.5833333333333333,0.7458046673343648,0.0,0.9929634928703308,10,1,0,1,02 > 01 > 00 > 02 > 00 > 00 > 00 > 03 > 26 > 02 > 07 > 10 > 09 > 12 > 09 > 00 > 10 > 00 > 06 > 11 > 00 > 00 > 17 > 14 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,8,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,42,0.9981905817985535,2.3233390562905996,0.5888278388278388,0.7360487788793866,0.0,0.998462438583374,13,1,0,1,20 > 00 > 00 > 03 > 25 > 07 > 04 > 00 > 00 > 15 > 00 > 09 > 06 > 18 > 00 > 00 > 25 > 00 > 24 > 20 > 26 > 00 > 01,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,9,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,41,0.9981905817985535,2.3233390562905996,0.5888278388278388,0.7360487788793866,0.0,0.998462438583374,13,1,0,1,20 > 00 > 00 > 03 > 25 > 07 > 04 > 00 > 00 > 15 > 00 > 09 > 06 > 18 > 00 > 00 > 25 > 00 > 24 > 20 > 26 > 00 > 01,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,10,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,40,0.9373297095298767,2.3243378531141525,0.6181318681318682,0.7483174413764799,0.0,0.9578885436058044,17,1,0,1,21 > 00 > 00 > 03 > 00 > 16 > 00 > 00 > 00 > 00 > 00 > 07 > 09 > 00 > 00 > 00 > 00 > 00 > 34 > 06 > 29 > 00 > 00 > 00 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,11,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,39,0.9373297095298767,2.3243378531141525,0.6181318681318682,0.7483174413764799,0.0,0.9578885436058044,17,1,0,1,21 > 00 > 00 > 03 > 00 > 16 > 00 > 00 > 00 > 00 > 00 > 07 > 09 > 00 > 00 > 00 > 00 > 00 > 34 > 06 > 29 > 00 > 00 > 00 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,12,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,38,0.9915806651115417,2.324409542474711,0.5897435897435898,0.7406101451406366,0.0,0.9940558075904846,14,1,0,1,34 > 00 > 00 > 18 > 00 > 01 > 00 > 02 > 00 > 00 > 08 > 00 > 10 > 03 > 00 > 00 > 11 > 18 > 08 > 00 > 00 > 32 > 00 > 29 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,13,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,37,0.9984462857246399,2.32556542264606,0.5989010989010989,0.7280314158775296,0.0,0.9986329078674316,12,1,0,1,01 > 00 > 00 > 03 > 00 > 01 > 00 > 02 > 03 > 00 > 00 > 01 > 10 > 00 > 00 > 10 > 11 > 00 > 06 > 00 > 25 > 17 > 00 > 00 > 29 > 20 > 15,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,14,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,36,0.9985001087188721,2.326278620152202,0.5906593406593407,0.7369504300246301,0.0,0.9986688494682312,12,1,0,1,04 > 00 > 00 > 00 > 03 > 00 > 04 > 00 > 09 > 03 > 08 > 00 > 06 > 09 > 25 > 00 > 03 > 16 > 00 > 27 > 29 > 14 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,15,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,35,0.9987496137619019,2.327135637755487,0.5906593406593407,0.7376412102736363,0.0,0.9988350868225098,14,1,0,1,33 > 12 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 09 > 00 > 12 > 12 > 02 > 00 > 00 > 06 > 34 > 29 > 16 > 00 > 00 > 26 > 34 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,16,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,34,0.9973873496055603,2.327246912333674,0.5943223443223442,0.7349976175566182,0.0,0.9979269504547119,17,1,0,1,22 > 00 > 08 > 08 > 00 > 06 > 00 > 00 > 00 > 00 > 00 > 13 > 11 > 06 > 00 > 10 > 00 > 05 > 00 > 01,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,17,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,33,0.9973873496055603,2.327246912333674,0.5943223443223442,0.7349976175566182,0.0,0.9979269504547119,17,1,0,1,22 > 00 > 08 > 08 > 00 > 06 > 00 > 00 > 00 > 00 > 00 > 13 > 11 > 06 > 00 > 10 > 00 > 05 > 00 > 01,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,18,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
1,EvolutionaryStrategy,32,0.9985718727111816,2.328386540982801,0.5961538461538461,0.7335160424356135,0.0,0.9987166523933411,17,1,0,1,23 > 00 > 00 > 11 > 00 > 00 > 00 > 00 > 00 > 00 > 19 > 00 > 20 > 03 > 04 > 11 > 00 > 28 > 29 > 00 > 01,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.172085,0.17208528518676758,EGW_ES_EGW_DBI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_DistributionBasedInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,14,19,50.0,500.0,100.0,500.0,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6
